ADRB3	GeneExpression	9606.ENSP00000343782
PROS	GeneExpression	9606.ENSP00000377783
CAC1F	GeneExpression	9606.ENSP00000365441
ANDR	GeneExpression	9606.ENSP00000363822
ACM5	GeneExpression	9606.ENSP00000372750
AA2AR	GeneExpression	9606.ENSP00000336630
GSTP1	GeneExpression	9606.ENSP00000381607
UROK	GeneExpression	9606.ENSP00000361850
RB	GeneExpression	9606.ENSP00000267163
CTR3	GeneExpression	9606.ENSP00000298085
GSHR	GeneExpression	9606.ENSP00000221130
CAH13	GeneExpression	9606.ENSP00000318912
KCNK1	GeneExpression	9606.ENSP00000355580
PARP1	GeneExpression	9606.ENSP00000355759
MGA	GeneExpression	9606.ENSP00000447378
PUR2	GeneExpression	9606.ENSP00000371236
TNFB	GeneExpression	9606.ENSP00000403495
IPSP	GeneExpression	9606.ENSP00000333203
HMR1	GeneExpression	9606.ENSP00000356552
